700258 01
0002EE,000BE1,000EED,000FBB,00119F,001262,001370,0013FD,0014A7,00152A,0015A0,0015DE,00164E,0016BC,00174B,0017B0,00180F,001842,00188D,0018C5,00192D,00194F,001979,00198F,0019B7,001A16,001A89,001ADC,001B33,001BAF,001BEE,001C35,001C9A,001CD4,001CD6,001D3B,001D6E,001D98,001DE9,001DFD,001E3A,001E3B,001EA3,001EA4,001F00,001F01,001F5C,001F5D,001FDE,001FDF,002108,002109,0021AA,0021AB,0021FC,0021FE,002265,002266,0022FC,0022FD,0023B4,002403,002404,00247C,00247D,002547,002548,0025CF,0025D0,002668,002669,0026CC,003126,004043,0077E4,007839,00BD3A,00D0F6,0425F0,043D6E,045665,045A95,04A526,04A82A,04C241,08474C,0847D0,089BB9,089C86,0C354F,0C3623,0C4B48,0C54B9,0C7C28,0C8832,0CC66A,0CDDEF,1005E1,104738,107BCE,108A7B,109826,10E878,10F9EE,140F42,141826,143605,143E60,1455B9,147BAC,14C126,181456,1814AE,185345,185B00,1886AC,1886C3,18C300,18E215,1C2A8B,1CEA1B,205E97,207852,20D607,20DE1E,20E09C,20F44F,242124,2478EF,24DE8A,24F68D,2847AA,286FB9,2874F5,28D1AF,2C5A05,2C6F37,2CC1F4,2CCC15,2CD2E7,3000FC,302364,303855,30FE31,347E39,34AA99,34C803,34CE69,38192F,38521A,38A067,3C155A,3C189F,3C1A65,3C25D7,3C363D,3CBD69,3CC243,3CF72A,40486E,405582,407A80,407C7D,409B21,40A53B,40E1E4,44CE1D,48417B,48DCFB,48EC5B,48F7F1,48F8E1,4C2113,4C2578,4C62CD,4C7F62,4CC94F,500238,502D1D,503D7F,504061,50523B,50A0A4,50E0EF,544408,547975,549F06,54FA96,5807F8,58306E,5C57C8,5C76D5,5C8382,5CE7A0,608FA4,609849,60A8FE,60C9AA,64DBF7,68A34F,68AB09,6C0D34,6C22F7,6C6286,6C9188,6C9B02,6CA780,6CAEE3,6CE907,6CF712,702526,708D09,78034F,781735,781F7C,782EEF,783486,783EA1,78923E,78CA04,78F9B4,7C41A2,7C8530,7CAF77,80501B,80AB4D,80B946,84262B,8439FC,846991,846EBC,84DBFC,8818F1,8844F6,88B362,8C0C87,8C7A00,8C83DF,8C90D3,8CF773,903AA0,9075BC,90C119,90CF15,90D20B,90ECE3,90F04C,940070,941787,942053,943AF0,944FDB,94AA07,94ABFE,94B819,94E98C,980A4B,98865D,98B039,9C1874,9C47F4,9C4A7B,9C5467,9CA389,9CCAD9,9CE041,9CF155,A04E04,A067D6,A071A9,A091CA,A0C98B,A0F419,A40853,A47760,A47B2C,A481EE,A492CB,A4E31B,A4E731,A4FCA1,A4FF95,A81378,A82316,A824B8,A84481,A87B39,A87E33,A89AD7,A8E018,A8E5EC,A8FB40,AC606F,AC81F3,AC8FA9,AC8FF8,AC932F,B0358D,B05CE5,B0700D,B0754D,B0D1D6,B41D62,B4636F,B81904,B851A9,B8977A,B8D5AD,BC1541,BC515F,BC52B4,BC6B4D,BC8D0E,BCC436,BCC6DB,C014B8,C02E1D,C038F9,C04121,C0544D,C064C6,C4084A,C83D97,C8727E,C8979F,C8D10B,C8DF7C,CC58C7,CC66B2,CC874A,CC89FD,CCDEDE,CCED21,D0484F,D0DB32,D44D77,D45D42,D49398,D4C1FC,D4CBAF,D4E33F,D82A7E,D87533,D89AC1,D8EFCD,DC3EF8,DC8D8A,DC9FA4,DCA120,DCB082,DCC793,DCD9AE,DCF110,E01F2B,E01FED,E0A670,E0CB19,E42B79,E44164,E4729D,E48184,E4EC10,E8150E,E886CF,E89363,E89F39,E8CBA1,E8F375,E8F8D0,EC0C96,EC8E12,EC9B5B,ECF35B,F06C73,F0B11D,F48E09,F4F5A5,F81308,F82229,F85C4D,F85F2A,F89B6E,F8BAE6,FC1CA1,FC2FAA,FC923B,FCE557,0010B3,00E003 Nokia
00149B Nokota
001571 Nolan
C88B47 Nolangroup
0050E8 Nomadix
0463E0 Nome
002285 NOMUS
001C05 Nonin
002696 NOOLIX
6CBFB5 Noon
00C0B2 NORAND
103711 NORBIT
00C00B NORCONTROL
0022B8 Norcott
002708 Nordiag
0021AD,F4CE36 Nordic
0025F3 Nordwestdeutsche
4C1480 NOREGON
742D0A Norfolk
000A4D Noritz
78D3ED NORMA
000011 NORMEREL
1045BE Norphonic
000348 Norscan
080026 NORSK
7C822D Nortec
0014E9 Nortech
8C6878 Nortek-AS
000075,000181,00025F,000342,00034B,000438,0004DC,000997,000CF7,000CF8,000E40,000E62,000EC0,000F06,000F6A,000FCD,001045,001158,0011F9,001283,00130A,001365,00140D,00140E,0014C7,001540,00159B,0015E8,001660,0016CA,001765,0017D1,0018B0,001969,0019E1,001A8F,001B25,001BBA,001C17,001C9C,001CEB,001D42,001DAF,001E1F,001E7E,001ECA,001F0A,001F46,001F9A,001FDA,0020D8,002162,0021E1,002267,00230D,002400,002443,00247F,0024B5,006038,00908E,40B2C8,5CE286,68784C,80177D,98D88C,A4218A,E02636,E8056D,0090CF Nortel
00072E,0016C6,00405E North
000871 NORTHDATA
0005AC,587DB6,00201B Northern
000F49 Northover
00198A Northrop
000534,0021DD,701DC4 Northstar
002595,0036BE,0080E4 Northwest
F462D0,009080 Not
00061B Notebook
2CBEEB,2CBEEE,3CB0ED Nothing
446D05 NoTraffic
E0830D NOTTA
74978E,C8028F,94C6EB Nova
00070B Novabase
5CB6CC,001C70 NovaComm
4C1A95 Novakon
006082 NOVALINK
04FF51 NOVAMEDIA
005010 NovaNET
5C40E3 NOVAON
000AFE NovaPal
6C7039 Novar
088466 Novartis
0007A9 Novasonics
EC8009 NovaSparks
0008AF,8058C5 Novatec
00909D NovaTech
000858 Novatechnology
38EC11 Novatek
002166,0060D6 NovAtel
001661 Novatium
0017B8 NOVATRON
E41A1D NOVEA
00001B,0000D8 Novell
0080C5 NOVELLCO
EC3BF0 NovelSat
00198B Novera
4CB76D Novi
8059FD Noviga
0022B5 NOVITA
2C75CB Novitec
001465 Novo
0012DF Novomatic
000676 Novra
00D09F NOVTEK
001B9D,0026A4,00809A Novus
988E4A NOXUS
001894 NPCore
38AB16,D040BE NPO
BC8B55 NPP
2C60CD,B44CC2 NR
FC83C6 N-Radio
B0E50E NRG
0050E1 NS
54A54B NSC
E88E60 NSD
3CEAFB NSE
64557F NSFOCUS
001D77 NSGate
0010E4 NSI
000576 NSM
981082 Nsolution
38C4E8 NSS
00200E NSSLGlobal
000FC4,30525A,DC962C NST
000BB5 nStor
D45297 nSTREAMS
00171C NT
0021CE NTC-Metrotek
001A4E,0024C0,7C6BF7 NTI
4095BD NTmore
64E204 NTN
0060DB NTP
00158F,004013,00A044,34EF8B,481063 NTT
00135D NTTPC
743256 NT-ware
A43CD7 NTX
000824 Nuance
000515 Nuark
DCF090 Nubia
78D99F,00A0AE,E0735F NuCom
00222B Nucomm
001C21 Nucsafe
000988 Nudian
001078 NUERA
002410 NUETEQ
D8197A Nuheara
54D272 Nuki
001F03 NUM
0013AF NUMA
0018E9 Numata
001524 Numatics
B85810 NUMERA
000E4D Numesa
688975 nuoxc
00C07F NUPON
E0E7BB Nureva
000B12 NURI
0011A9,A8E539,D87766 Nurivoice
74BFB7 Nusoft
506B8D,B47947,E01995 Nutanix
7CF429 NUUO
001308 Nuvera
5C6984 NUVICO
0025ED NuVo
443D21 Nuvolt
6465C0 Nuvon
0080D6 NUVOTECH
5087B8 Nuvyyo
000C97,001A85 NV
001849 nVent
000BD5 Nvergence
00044B,3C6D66,48B02D,4CBB47,742554,AC3AE2 NVIDIA
001062,50AD92 NX
006037,04CE7E,10961D,10CB33,10EDC8,144FF0,1C0460,208BD1,28B20B,343C30,34E1D7,38B9AF,400326,40EEBE,44D465,487706,4CD4B1,50C1F0,54278D,5C6152,60045C,685EDF,804C5D,84F1F7,940E2A,98E7D5,9CDFB3,A8F8C9,AC3B96,AC9A22,ACF932,B05246,B43D6B,B87C6F,BCB4FD,C095DA,C47DA8,D0B646,D0EA30,D419F6,DCCD66,E05124,F4635A,FC8FA4 NXP
F0933A NxtConect
00131F NxtPhase
000370 NXTV
145BE1 nyantec
F8C397 NZXT
000DD5,0017AC,00A0DC O
00D051 O2
001297 O2Micro
6C49C1 o2ones
0020A0 OA
000338,00C0E9 Oak
A468BC Oakley
00B033 OAO
C8A2CE Oasis
0CA42A OB
DC6373 OBARA
087572 Obelux
9CADEF Obihai
002344,001031 Objective
7CA97D Objenious
68F956,D86194,E4C146 Objetivos
0025FD OBR
0C3956 Observator
50DCD0,64255E Observint
001777 Obsidian
000F63 Obzerv
000DBA Oc
000286 Occam
04D921 Occuspace
002084 OCE
001309,00198D,0040D8 Ocean
5CB15F Oceanblue
B89AED OceanServer
CC5076 Ocom
D440D0 OCOSMOS
002523 OCP
7487A9 OCT
00200B,FC956A OCTAGON
0011B7 Octalix
000C90 Octasic
000A24 Octave
0020FB OCTEL
80C501 OctoGate
9C685B Octonion
3C92DC Octopod
68CA00 Octopus
00BB01,02BB01 OCTOTHORPE
000C2A OCTTEL
000421 Ocular
2C2617 Oculus
ACCA8E ODA
00216C ODVA
002617,0040F5 OEM
8C9246 Oerlikon
00193A OESOLUTIONS
948DEF Oetiker
0007B0,D8337F Office
00C02A OHKURA
002019 OHLER
00048E,00101C Ohm
14CF8D,1C3929,309E1D,343E25,4892C1,68966A,749EA5,98EF9B,98F5A9,B814DB,C8DD6A,D01B1F,D4FF26,E8DF24,F4832C,F4AAD0 OHSUNG
0010C1,509F3B,8835C1,D84A87,D8F1D8 OI
3CA31A Oilfind
002338 OJ-Electronics
1CBBA8 OJSC
0009AE OKANO
001157,002536,2CFF65,008087 Oki
5043B9 OktoInform
00C02F OKUMA
0030A8 OL
80647A Ola
00504F OLENCOM
70828E OleumTech
F44E38 Olibra
0050EC OLICOM
000A78 OLITEC
107BA4,E0E8E8 Olive
001557,000046,00AA3C,02AA3C Olivetti
000E31,000113,00C0D3 Olympus
000DB0 Olym-tech
000334,0004F7,F03A55,00D0B1 Omega
20B7C0 OMICRON
0004D7 Omitec
583CC6 Omneality
0015EE Omnex
000607,0030CB Omni
0090BD OMNIA
00B5D6 Omnibit
004067 OMNIBYTE
0003BD OmniCluster
3CE038 Omnifi
0C1EF7 Omni-ID
00189E OMNIKEY
000932 Omnilux
C80E95 OmniLync
782544 Omnima
6879DD Omnipless
C44B44 Omniprint
005002 OMNISEC
2817CE,0016F1 Omnisense
000687 Omnitron
44E49A OMNITRONICS
0010A3 OMNITRONIX
1889DF OMNIVISION
0025E4 OMNI-WiFi
ECE744 Omntec
002209,00000A,3CF7D1,80B5C6,B0495F Omron
001682,84F493 OMS
94ABDE OMX
001942,60C0BF,F40046 ON
00263B Onbnetech
00246F,B03893 Onda
00154F,000225,28CBEB,00909A one
002082 ONEAC
0012EF,70FC8C OneAccess
00806F ONELAN
0003EF Oneline
00240D OnePath
2CA7EF,30BB7D,4801C5,487412,4C4FEE,5C17CF,64A2F9,6C6016,78EDBC,7CF0E5,8C64A2,94652D,946A7C,9809CF,A091A2,AC5FEA,ACC048,ACD618,C0EEFB,D0497C,E44122 OnePlus
347877 O-Net
74F91A Onface
000A67 OngCorp
881E59 Onion
0009C2 Onity
000FBC Onkey
0009B0,6C724A Onkyo
000D80,001751,100D2F Online
00220A OnLive
30CB89 OnLogic
B86091 Onnet
00303C ONNTO
003077 ONPREM
00250F On-Ramp
449F79 onsemi
0019F7 Onset
00135C OnSite
000734 ONStor
700777 OnTarget
CC5459 OnTime
0012AC ONTIMETEK
B01B7C Ontrol
3829DD ONvocal
D01BBE Onward
9031CD,ECA5DE Onyx
2C7ECF Onzo
001861 Ooma
001015 OOmon
002657,2005E8,2C7B84,44C39B,64A232,6C2C06,705986,CCEB18 OOO
386645 OOSIC
001E6C Opaque
004035 OPCOM
000C80 Opelcomm
000291,000E92,0011B6,0014BB,00222F,50F003,902778,A42305,A4F3C1,AC8674,E0DB88,F8D9B8,000127,249442 Open
00150E OPENBRAIN
0050A8 OpenCon
000C2E Openet
0013C6 OpenGear
001405 OpenIB
581F67 Open-m
7C9763 Openmatics
001F11 OPENMOKO
64DB18 OpenPattern
80C862 Openpeak
1C63B7 OpenProducts
046E02 OpenRTLS
00058C Opentech
78F7A3 Opentext
A09805 OpenVox
2005B6 OpenWrt
08FC52 OpenXS
001EAF Ophir
000731 Ophir-Spiricon
000933 Ophit
003029 OPICOM
E8EF89 OPMEX
000ABE OPNET
F89725 OPPLE
0022DE OPPO
A0415E Opsens
0002C4 OPT
C86CB6 Optcom
002479,004039 Optec
002402 Op-Tection
949F3F Optek
0007A2 Opteon
001FD1 OPTEX
FCF1CD OPTEX-FA
00063E Opthos
003007 OPTI
001A05 OPTIBASE
00160E Optica
000490,0006E8,0008EC,000A1D,000F40,0026DC,00301F,00E065,207759 Optical
000D95 Opti-cell
0017D0,44C4A9 Opticom
001C95 Opticomm
3889DC Opticon
04FA3F OptiCore
94026B Optictimes
B4F949 optilink
0006F1 Optillion
CCBE71 OptiLogix
0090C6 OPTIM
00D0FD OPTIMA
0018FD,4CFBF4 Optimal
00508E OPTIMATION
001CE3 Optimedical
0040EE OPTIMEM
00039C OptiMight
0012FD OPTIMUS
000FFA Optinel
00098C,000CE3 Option
00A0E4 OPTIQUEST
284121 OptiSense
000E52 Optium
D85C11 Optiview
0090AC OPTIVISION
00A03D OPTO-22
00126A OPTOELECTRONICS
E42F56 OptoMET
54FB5A Optomind
78524A Optonic
002124 Optos
000EFA Optoway
740EDB Optowiz
54A104 OPTOWL
00031E Optranet
0030BC Optronic
0050A6 OPTRONICS
001C13 OPTSYS
0004BE OptXCon
884A18 Opulinks
0080F1,F02405 OPUS
001A06 OpVista
0018C6 OPW
68DB96 OPWILL
24B8D2 Opzoon
000C96 OQO
8002DF ORA
000017,00007D,00015D,0003BA,000782,000F4B,00104F,0010E0,001397,00144F,0020F2,002128,0021F6,00A0A4,080020,2CC260,A8698C Oracle
000C1B ORACOM
2CA327,5CBE69,5CE8B7 Oraimo
001F2B,00D0F5,8CF813 Orange
7812B8 ORANTEK
FCA05A Oray
E4D71D Oraya
E0ABFE Orb
00304B ORBACOM
000EEC Orban
5414FD Orbbec
34EA10,D8D45D Orbic
00F403,706417,980802 Orbis
8841C1 ORBISAT
446755,003051,B42A39 Orbit
000D99,001108 Orbital
002017 ORBOTECH
6886E7 Orbotix
08003A ORCATECH
0060E1 ORCKIT
0019A2 ORDYN
00267F Oregan
8CA5A1 Oregano
00D0AE ORESIS
E81AAC ORFEO
38A86B,000DF8 Orga
F01E34 ORICO
000176,001337,003033 Orient
000C75,54F5B6,B8186F Oriental
000AD7 Origin
000C3B,000F8B,08512E,D492B9 Orion
000742 Ormazabal
00D034 ORMEC
0020AE ORNET
00B02A ORSYS
0023B5 ORTANA
E09579 ORTHOsoft
00A0C1 ORTIVUS
0026D5 Ory
00E094 OSAI
000ED1,00206A Osaka
000401 Osaki
C0AA68 OSASI
000120 OSCILLOQUARTZ
8084A9 oshkosh
0014F5,00C06B OSI
00C0E3 OSITECH
0007A3 Ositis
00D0A1 OSKAR
0015D6 OSLiNK
40B8C2 OSMOZIS
9CA577 Osorno
009094 OSPREY
841826,7CB03E Osram
0020D3 OST
80A85D Osterhout
001702 Osung
5C2443 O-Sung
803457 OT
000601 Otanikeiki
000542 Otari
0003DE OTC
001535 OTE
98FF6A OTEC
00D085 OTIS
389F83 OTN
000AEF OTRUM
9CFFBE OTSL
001612 Otsuka
E441E6 Ottec
606D9D Otto
444450 OttoQ
6C8CDB Otus
D07FC4 Ou
001391 OUEN
000888 OULLIM
0022A8 Ouman
A038F8 OURA
BC0FA7 Ouster
E82E24 Out
68856A OuterLink
000D4C Outline
284ED7 OutSmart
B85AF7 Ouya
00A072 OVATION
F8811A OVERKIZ
00900D Overland
001D5F OverSpeed
00057A,0007C1,000AC6 Overture
2C081C OVH
001D1A OvisLink
603192 OVT
38F8CA OWIN
001E78 Owitek
5C9012,BCD713,F8ECFE Owl
C4C138 OWLink
000C3A Oxance
001633,000037,0010A5,0030E0 Oxford
A84025 Oxide
D85482 Oxit
0050FA OXTEL
243F30 Oxygen
000B50 Oxygnet
7076DD OxyGuard
4C5DCD,E05D5C,005063 Oy
000C67 OYO
38BB23 OzVision
00141E,A082C7 P
649A12 P2
BCB6FB P4Q
002458 PA
000126,000360,000D35 PAC
AC5D10,F0EE58 Pace
78D34F Pace-O-Matic
C0F1C4 Pacidal
000304,00056D,0005C3,000B05,002175,002408,002024,0060AF,009061 Pacific
003037,002009 Packard
0003C1,001C69,002356,30ACED,74CE56,804731 Packet
98C845 PacketAccess
000635 PacketAir
0060FB PACKETEER
001F6A PacketFlux
0008AE PacketFront
00152E PacketHop
0005FD PacketLight
00136F PacketMotion
68DCE8 PacketStorm
00E042 Pacom
001A61 PacStar
E4FA1D PAD
001C56 Pado
002113 Padtec
0013D2 PAGE
0040D2 PAGINE
0020A7 PAIRGAIN
90A7C1,C4BBEA Pakedge
C8903E Pakton
000F81,34BA38 PAL
001B22,242E90 Palit
5CC9D3 PALLADIUM
0C9515 Palltronics
00046B,0007E0,001DFE Palm
000945,00181F Palmmicro
000FC3 PalmPalm
001B17,00869C,00DA27,04472A,080342,08306B,08661F,1CCF82,240B0A,34E5EC,3CFA30,58493B,58769C,5C58E6,60152B,647CE8,786D94,7C89C1,7CC025,7CC790,84D412,8C367A,945641,A0F261,A427A5,B40C25,C42456,C829C8,CC38D0,CC5EA5,D41D71,D49CF4,D4F4BE,DC0E96,E4A749,E8986D,EC6881,F4D58A,FC101A Palo
0016BF PaloDEx
90D11B Palomar
001FB9 Paltronics
000A29,444F5E Pan
38580C,001838 Panaccess
1065A3 Panamax
000903 Panasas
000F12,001267,001987,001BD3,005040,0080F0,00C08F,00D060,04209A,080023,0C659A,200E0F,20C6EB,20E59B,247823,24A87D,304C7E,34317F,3432E6,34F6D2,3C6FEA,4C218C,4C364E,545B86,54CD10,705812,74A57E,74D7CA,80C755,8CC121,949D57,9C611D,A81374,B0D888,B46C47,B8208E,BC3E0B,BC69CB,BCC342,CC5763,CC7EE7,D8AFF1,D8B12A,E0EE1B,EC65CC,0020D9 Panasonic
9CEFD5 Panda
BC38D2 Pandachip
0020F5 PANDATEL
68831A Pandora
000F9C Panduit
00135B PanelLink
001642 Pangolin
0050F6 PAN-INTERNATIONAL
000A9F Pannaway
001C02 Pano
881036 Panodic
F4600D Panoptic
4CADA8 PANOPTICS
001393 Panta
000FE4,2C3068,A078BA,D05785,D095C7 Pantech
0015D3 Pantech&Curitel
001CF8 Parade
001364,7CB77B Paradigm
001129,0050E7 Paradise
306118 Paradom
0019BA,001FF1,848433 Paradox
201746 Paradromics
00E039 PARADYNE
0003AF Paragea
000235,000EBC,2059A0 Paragon
00168B Paralan
0020F9 PARALINK
2CA539 Parallel
001C42 Parallels
000219 Paralon
000A23 Parama
00174E Parama-tech
645CF3 ParanTek
001307 Paravirtual
00158B,846EB1 Park
000D46,000DAB,34F86E,A0043E,B8288B,009055 Parker
000E5B ParkerVision
A4B980 Parking
000416 Parks
00121C,00267E,9003B7,903AE6,A0143D PARROT
34CE94 Parsec
008075 PARSYTEC
001CC2 Part
AC4228 Parta
0040B3 ParTech
94944A,0060A6 Particle
000CD6 PARTNER
30785C Partow
0432F4 Partron
880264 Pascal
001EF9 Pascom
946124 Pason
000CD5 Passave
D08B7E Passif
40A6A4 PassivSystems
00603F PATAPSCO
7C3E9D PATECH
B0F3E9 PATEO
DC5E36 Paterson
006045 PATHLIGHT
0004A1,00D0C7 Pathway
8039E5 PATLITE
0004CE Patria
C09132 Patriot
384369,DCE026 Patrol
00A0BA PATTON
94CA9A Paul
001DCA,306112 PAV
04BBF9 Pavilion
00109F PAVO
582BDB,00176F,54812D,A044B7,A04FE4,C84052,F40223 Pax
0001D3 PAXCOMM
004093 PAXDATA
0004EB Paxonet
000BD6,6C2ACB Paxton
B875C0 PayPal
7C79E8 PayRange
001916 PayTec
B8E589 Payter
2826A6 PBR
00012E,000DB9,000FA9,002514,00583F,080076 PC
1C1E38 PCCW
001A1D PChome
002213,004000 PCI
00085E PCO
00107C P-COM
000BAD PC-PoS
00038D,000F4F,001E72,080027 PCS
0002F4 PCTEL
0050FE PCTVnet
0026D2 Pcube
00022F P-Cube
0002D4 PDA
0012EB PDH
001431 PDL
000D01 P&E
00602B PEAK
F073AE PEAK-System
00901D PEC
0090C1,001569 Peco
000C54 Pedestal
0004CC Peek
0080E6 PEER
3856B5 Peerbridge
0017B5,ACA430,FC4B57 Peerless
001A83 Pegasus
0071C2,0C54A5,100501,202564,386077,48210B,4C72B9,54B203,54BEF7,600292,7054D2,7071BC,74852A,78F29E,7C0507,84002D,88AD43,8C0F6F,C07CD1,D45DDF,D897BA,DCFE07,E06995,E840F2,ECAAA0 PEGATRON
00131E,0052C2 peiker
0004FE Pelago
009032 PELCOMBE
5449DF,AC040B Peloton
0015F3 PELTOR
001BCB PEMPEK
B43934 Pen
B8CD93 Penetek
6C641A Penguin
0008A5 Peninsula
0080C0 PENRIL
00AECD,049081 Pensando
00306A,A4B818 PENTA
00D004 PENTACOM
0007AD Pentacon
001AF5 PENTAONE
006075 PENTEK
24470E PentronicAB
B0C8AD People
985D46 PeopleNet
987770,008082 Pep
00116E,1056CA,D413F8 Peplink
000D81 Pepperl
A8C0EA,001ADD Pepwave
D8F1F0 Pepxim
005095 PERACOM
20CEC4 Peraso
0011D2,00A074 Perception
00244B PERCEPTRON
0012C8 Perfect
001C7A Perfectone
00156B Perfisans
001094,0060F3,0060A5,00C08C,EC3E09 Performance
08008A PerfTech
000F5A Peribit
006023 PERICOM
742EDB Perinet
006052 PERIPHERALS
008001 PERIPHONICS
00609C Perkin-Elmer
004002 PERLE
105C3B Perma-Pipe
1C330E PernixData
84A788 Perples
001C7C,021C7C PERQ
0018A6 Persistent
0090EE,00C0C6 PERSONAL
2C5FF3 Pertronic
000B3A PESA
74D9EB Petabit
F41532 PETAiO
00069D Petards
B4F323 PETATEL
000DCB Petcomkorea
0001BD Peterson
202AC5 Petite-En
640DE6 Petra
001B0F Petratec
9C8824 PetroCloud
2CEE26 Petroleum
001C4C Petrotest
E0A30F Pevco
CC944A Pfeiffer
001C2F Pfister
008017,F0BCC9 PFU
005023 PG
001F7F Phabrix
00138B,F0AF50 Phantom
002411 PharmaSmart
001156,48C3B0 Pharos
1C8F8A,00E058 Phase
00103D PHASECOM
10E8EE PhaseSpace
00609F PHAST
003003 Phasys
3C10E6 PHAZR
00E05C PHC
001A50 PheeNet
2C15E1,2CB21A,68DB54,747D24,98BB99,CC81DA,D8C8E9,FC7C02 Phicomm
001B0B Phidgets
00246E Phihong
18CC23 Philio
00026C,00054E,0008C6,00095C,0009FB,001788,00251B,1C5A6B,24C42F,24E5AA,7C94B2,E8C1D7,ECB5FA,001ECF,005009,009020,00D0DE,08006F Philips
90F72F Phillips
6479A7 Phison
04C991 Phistek
00212F Phoebe
00132B,001B1D,00A045,9C86DA,A8741D,CCCCEA,D4000D,00D08D Phoenix
000F59 Phonak
1C6760 Phonesuite
001923 Phonex
001496 Phonic
001F57 Phonik
F0F7B3 Phorm
60B606 Phorus
000FA8 Photometrics
00228C,00D098,50F261 Photon
000473 Photonex
0016B3 Photonicbridges
00C09A PHOTONICS
00035A,00D08A Photron
00065E Photuris
000D82 PHSNET
002463 Phybridge
002609 Phyllis
34ECB6,40B7FC,60D877,80ACC8,A46D33,DC9B95,E068EE,E498BB,E8B527 Phyplus
D052A8 Physical
F46FA4 Physik
40BD9E Physio-Control
0014B5 PHYSIOMETRIX
502DF4 Phytec
24DC0F,686B6A,980E24,C02B31 Phytium
7C7A53 Phytrex
60C658 PHYTRONIX
002115 PHYWE
486E73 Pica8
00085F Picanol
001230 Picaso
005032 PICAZO
30142D Piciorgros
0080DC PICKER
0002EB,40520D,C058A7 Pico
042BBB PicoCELA
0015E1 Picochip
000485 PicoLight
28E476,AC5036 Pi-Coral
001614 Picosecond
002510 Pico-Tesla
00197B Picotest
00101A PictureTel
B4ED19 Pie
E8995A PiiGAB
001E84 Pika
C8AC35 PiLink
001689 Pilkor
000B08 Pillar
3805AC Piller
0025FE Pilot
000568 Piltofish
000248 Pilz
0022F8 PIMA
70033F Pimax
0002F1 Pinetron
343607 PINEWAVE
002194,504EDC,788C54 Ping
001F69 Pingood
E46059 Pingtek
00D01E PINGTEL
84DB9E Pink
00308D,00C007 Pinnacle
0006A5 PINON
443C9C Pintsch
0006C4 Piolink
00E036,745E1C,94B2CC PIONEER
E06D18 PIONEERCORPORATION
EC6FF9 Pioseed
000AAF Pipal
009024 PIPELINKS
C4E506 Piper
B4CC04 Piranti
080018 PIRELLI
C8EE75 Pishion
001941 Pitney
002357 Pitronot
002542 Pittasoft
00176C Pivot3
40A93F,B0A10A,E42805,00400A,006020,00D0BF Pivotal
00062F Pivotech
58A48E PixArt
C01E9B Pixavi
00214A,F43149,002003,00E09F,080043 Pixel
002554 Pixel8
E8B3EE Pixelent
502267 PixeLINK
001F02 Pixelmetrix
000818 Pixelworks
001223 Pixim
A0BAB8 Pixon
000429,185253 Pixord
005069 PixStream
7C6C39 PIXSYS
204B2E Pizzato
04E9E5 PJRC
A8584E PK
0015D9 PKC
0040EA PLAIN
001F66 PLANAR
080A4E,506787,0012FC,00164C,00304F,506188,A8F7E0 Planet
0022CF,0090CC,1CC035,44DC91,8C4CDC,E09DB8 PLANEX
000921 Planmeca
08004B Planning
000389,00197F,00237F,0CE0E4,385C76,48C1AC,8C9B2D,BCF292,E422A5,F4B688 PLANTRONICS
549C27 Plasma
00086C Plasmon
0003F7 Plast-Control
0024E7 Plaster
A438FC Plastic
10B7F6 Plastoform
000A85 PLAT
E0FAEC Platan
304449 PLATH
50184C Platina
001CAF Plato
000B15 Platypus
0006F2 Platys
9C06CF PLAUD
F015B9 PlayFusion
0017FF PLAYLINE
9CD332 PLC
0002AA PLcom
34B571 PLDS
0003F9 Pleiades
5CE1A4 Pleneo
D824EC Plenom
00111C Pleora
080063 PLESSEY
00C0E8 PLEXCOM
34029B Plexonics
000DAF,001972,7C49B9 Plexus
E039D7 Plexxi
140C5B PLNetworks
707DAF Plucent
8CAE4C Plugable
60B4F7 Plume
3CB72B PLUMgrid
640E94,E0AF4B Pluribus
00D00E PLURIS
001509,001212 Plus
00038B PLUS-ONE
00158E Plustek
2067B1,00E012 Pluto
000EDF PLX
00E004 PMC-SIERRA
00609D PMI
44568D PNC
90A1BA PNetworks
000C10,149346 PNI
F8DB4C PNY
886F29 Pocketbook
D0B214 PoeWit
700FEC Poindus
000139,002250,00B09D,2CDDA3,941673 Point
481A84 Pointer
002406,64CBA3 Pointmobile
00257D PointRed
4C7167 PoLabs
0022D0,24ACAC,A09E1A Polar
000857,001085 Polaris
A0DD97 PolarLink
000448,0040F7 Polaroid
00258A Pole
0004EF Polestar
947C3E Polewall
0022F9 Pollin
18AD4D Polostar
482567 Poly
0004F2,64167F Polycom
FC335F Polyera
001B28 POLYGON
0015B4 Polymap
000F48 Polypix
7820BD Polysense
64AE88 Polytec
00045E PolyTrax
A0A763 Polytron
100C24 pomdevices
001379 PONDER
000E90 PONICO
D00EA4 Porsche
B4E9A3 port
F445ED Portable
68D247 Portalis
00037E PORTech
7C4A82 Portsmith
0090FB PORTWELL
00034E Pos
600417 POSBANK
001F9B POSBRO
00048B Poscon
00157D POSDATA
20D75A Posh
001917 Posiflex
009EEE,440BAB,DC35F1 Positivo
000CD4,000ED8,00E09A,001F38 Positron
F0B6EB Poslab
D8F3DB Post
001BE7 Postek
00123A Posystech
00081F Pou
00055A,0005F2,000980,001D0B,001D18,001FF4,002364,002518,0CEB25,30B164,3C0868,40704A,80DB31,8CF945,D4D249,006012,006078,2CA30E Power
ECC06A PowerChord
